guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
51461-1	图8是1990-2010B年.我国能源消费与CGDP增长变化图。能源消费与GDP的增长特点是	0	0	0	1	0	1
51598-0	图4是某城市1990年和2010年人口密度空间分布图。9-10题。据自然环境条件推断，图示地区下列土地利用类型的比例	0	0	0	1	0	0
90001-0	从大气环流角度分析两城市1月与7月降水的差异及原因。	0	0	0	1	1	0
90025-0	毛里求斯岛及附近区域示意图和相关材料，下列问题。结合表，简述普莱桑斯的气候特点及其形成原因。	0	0	0	0	1	0
90027-0	底特律是美国著名的工业城市。20世纪初底特律因优越的区位条件发展为世界汽车之都”。20世纪中期以来，受石油危机重创，加上日本德国等国汽车生产的冲击，开始走向衰落。2013年11月底特律因财政等问题而宣布破产。说出底特律1900年以来人口数量的变化特点，并简述引起其人口数量变化的主要原因。	0	1	0	0	0	1
90080-0	噪声污染按噪声源性质的不同，大致分为交通噪声污染工业噪声污染建筑施工噪声污染和社会生活噪声污染四大类型。适合人类生存的最佳声音环境为15至45分贝，而60分贝以上的声音就会干扰人们的正常生活和工作。我国重点城市各类功能区噪声监测声环境质量达标率的统计表，问题。据表概述重点城市功能区2010年较2009年的声环境质量达标率的变化特点。	0	0	0	1	1	0
90084-0	旅游地理近年来，随着经济的发展，我国出境游持续高热。据图简述我国出境游的特点。	0	0	0	1	1	1
90084-1	旅游地理近年来，随着经济的发展，我国出境游持续高热。游客在出境游时要注意哪些事项	0	0	0	1	1	1
90509-0	生物灾害是对我国农业生产影响较大的自然灾害，随着我国农业现代化的发展，生物灾害没有销声匿迹，还有逐年加重的趋势。结合下列材料问题。根据，说明蝗灾发生的主要季节及原因。	1	0	0	0	1	0
90531-0	旅游地理材料中反映出的青海省旅游资源的主要特征有哪些	0	0	0	0	1	0
90531-1	旅游地理从表中可以看出，作为青海近邻的西藏入青旅游的人却很少，分析其原因。	0	0	0	0	1	0
90595-0	北京市城市中心区与郊区平原区的相关数据比较表，下列问题从表中数据变化推断北京城市中心区易发生城市内涝的成因。	0	0	0	1	1	0
90612-0	结合试验数据，任选一个坡度范围的红壤分布区域，说出其合理利用的方式。	0	0	0	0	1	0
90683-0	下面图文资料，有关问题。“去工业化是指制造业就业比重持续下降。在去工业化浪潮冲击下，底特律市人口因迁移而急剧减少，结合图表分析其主要原因有哪些	0	0	0	1	1	0
90683-1	下面图文资料，有关问题。广东省东莞市被称为中国制造业之都位于广州市和深圳市之间。你认为该市未来的人口发展趋势如何请谈谈自己的理由。	0	1	0	1	1	0
90732-0	古代阿拉伯人把今突尼斯阿尔及利亚和摩洛哥所在地区统称为马格里布地区。图A为马格里布地区示意图，图B为该地区瓦德市的气候统计图，表为图A中①、②两城市各月平均日照时数表单位：小时）。完成下列问题。瓦德地区种植了大量的椰枣树，请结合当地自然环境特点，分析椰枣树的生长习性。	0	0	0	0	1	0
90763-0	印度尼西亚是世界上最大的群岛国家，河流众多而短小。根据下列材料，结合所学知识，完成下列各题。结合和所学知识，分析雅加达降水时间分布的特征和成因。	0	0	1	0	1	0
90763-1	印度尼西亚是世界上最大的群岛国家，河流众多而短小。根据下列材料，结合所学知识，完成下列各题。美国对中国进口轮胎实行惩罚性关税后，美国轮胎产商将可能把厂房转移至印度尼西亚，简析印度尼西亚承接转移的区位优势从原料劳动力交通进行分析）。	0	0	1	0	1	0
90768-0	根据第六次全国人口普查资料计算，2010年我国人口平均预期寿命达到74.83岁。我国人口年龄结构图平均预期寿命比较表，问题。据图表推断我国现阶段的人口问题，分析产生的原因。	0	0	0	1	0	0
90768-1	根据第六次全国人口普查资料计算，2010年我国人口平均预期寿命达到74.83岁。我国人口年龄结构图平均预期寿命比较表，问题。最近有媒体报道，国家将适度放宽计划生育政策，实行单独二胎”。你是否赞同请说明理由。	0	0	0	1	0	0
90786-0	北京市出现严重雾霾现象的原因是什么	1	0	0	0	1	0
90786-1	针对日益严重的雾霾天气，你认为应如何防治	1	0	0	0	1	0
90907-0	结合材料分析保加利亚发展玫瑰油产业的优势。	0	0	0	1	1	0
91015-0	根据下列材，，结合所学知识，完成题。依据材料，分析青岛市经济发展的有利条件。	0	0	0	1	0	0
91015-1	根据下列材，，结合所学知识，完成题。结合材料和已学知识，分析山东省农业可持续发展中存在的问题及对策。	0	0	0	1	0	0
91050-0	2010年11月1日中国十年一次的全国人口普查已经拉开帷幕，新的数据将揭示2000年以来我国人口与社会经济发展的秘密。下列问题。表A　2003年北京市与河南省人口增长指标(%)根据表A中数据，说明北京市与河南省人口增长的差异，试分析造成差异的主要原因。	0	0	0	1	0	0
91050-1	2010年11月1日中国十年一次的全国人口普查已经拉开帷幕，新的数据将揭示2000年以来我国人口与社会经济发展的秘密。下列问题。表A　2003年北京市与河南省人口增长指标(%)表B1990年-2000年京津冀地区人口迁移影响因素强弱变化对比其中呈负相关的因素有迁移距离和基础设施，解释表B中发生的变化。前一年移民的影响力增强说明京津冀地区人口迁移什么特征，此类迁移人口在城市聚居的空间分布有什么特点	0	0	0	1	0	0
91052-0	阅读资料，下列问题。依据资料，说明延庆县适合水果玉米种植的气候条件。并简述该地区水果玉米生产规模不断扩大的社会经济原因。	0	0	0	1	1	0
91052-1	阅读资料，下列问题。从旅游资源开发的角度，说明延庆县发展水果玉米采摘观光业的优势条件。	0	0	0	1	1	0
91052-2	阅读资料，下列问题。根据图所给信息，说出此种农业生产模式对当地发展的积极意义。	0	0	0	1	1	0
91137-0	图文资料，下列问题。表A 重庆气候资料29.6°N，106.5°E，海拔260m表B 武汉气候资料30.6°N，114.1°E海拔23m对比说明重庆和武汉两地冬季气温特征的差异及其形成原因。	0	0	0	1	0	0
91137-1	图文资料，下列问题。表A 重庆气候资料29.6°N，106.5°E，海拔260m表B 武汉气候资料30.6°N，114.1°E海拔23m说明西电东送对调出区和调入区的有利影响。	0	0	0	1	0	0
91137-2	图文资料，下列问题。表A 重庆气候资料29.6°N，106.5°E，海拔260m表B 武汉气候资料30.6°N，114.1°E海拔23m说明江汉平原农业生产的不利气候条件。	0	0	0	1	0	0
91160-0	简述进入台湾旅游的中国大陆客源地分布特点。	0	0	0	0	1	0
91160-1	分析台湾旅游资源多样性的原因。	0	0	0	0	1	0
91310-0	为我国某省区的年均温和年降水量空间分布图，该省区2000年-2008年土地利用变化表。表，完成题。分析该省区耕地面积变化的原因，并说明其对生态环境的有利影响。	0	0	0	1	1	0
91336-0	下列材料，问题。太阳能是清洁高效的新能源。德国早在四年前就启动了开发非洲北部沙漠地区太阳能发电项目DESERTEC），计划逐步在北非沙漠地区建立多座太阳能发电站，满足欧洲约15%的用电需求，其余供应电站所在国。经考察甲国将成为这一项目的最佳投资地。是甲国等高线地形简图，K港口气候资料表。描述K港口的气候特征，并分析其原因。	0	0	0	1	1	0
91336-1	下列材料，问题。太阳能是清洁高效的新能源。德国早在四年前就启动了开发非洲北部沙漠地区太阳能发电项目DESERTEC），计划逐步在北非沙漠地区建立多座太阳能发电站，满足欧洲约15%的用电需求，其余供应电站所在国。经考察甲国将成为这一项目的最佳投资地。是甲国等高线地形简图，K港口气候资料表。图中东南部地区等高线稀疏，地质灾害较少发生，试分析原因。	0	0	0	1	1	0
91336-2	下列材料，问题。太阳能是清洁高效的新能源。德国早在四年前就启动了开发非洲北部沙漠地区太阳能发电项目DESERTEC），计划逐步在北非沙漠地区建立多座太阳能发电站，满足欧洲约15%的用电需求，其余供应电站所在国。经考察甲国将成为这一项目的最佳投资地。是甲国等高线地形简图，K港口气候资料表。根据材料，分析甲国为何能成为德国太阳能开发项目的最佳投资地。	0	0	0	1	1	0
91432-0	中东部分地区图部分城市气候统计表，问题。请根据部分城市气候统计表简要说明该地区降水的南北差异并分析原因。	1	0	0	0	1	0
91432-1	中东部分地区图部分城市气候统计表，问题。该地区夏季昼夜温差比冬季昼夜温差大的原因是什么	1	0	0	0	1	0
91432-2	中东部分地区图部分城市气候统计表，问题。分析湖泊O盐度高的主要原因。	1	0	0	0	1	0
91473-0	阅读关于丹麦的资料，问题。丹麦自然资源较贫乏。除石油和天然气外，其他矿藏很少，所需煤炭全部靠进口。工业在国民经济中占重要地位，主要工业部门有石油开采造船电子化工等，产品60%以上出口。农牧渔业及食品加工业发达。2008年丹麦工业产值占国民生产总值的40.4%，农业占4.2%，2009年第三产业产值占58.2%。简要分析丹麦河流的水文特征。	0	0	0	0	1	0
91473-1	阅读关于丹麦的资料，问题。丹麦自然资源较贫乏。除石油和天然气外，其他矿藏很少，所需煤炭全部靠进口。工业在国民经济中占重要地位，主要工业部门有石油开采造船电子化工等，产品60%以上出口。农牧渔业及食品加工业发达。2008年丹麦工业产值占国民生产总值的40.4%，农业占4.2%，2009年第三产业产值占58.2%。与同纬度大陆东部地区相比，丹麦2月份气温有何特点分析其成因。试分析丹麦最热月出现在8月份的原因。	1	0	0	0	1	0
91473-2	阅读关于丹麦的资料，问题。丹麦自然资源较贫乏。除石油和天然气外，其他矿藏很少，所需煤炭全部靠进口。工业在国民经济中占重要地位，主要工业部门有石油开采造船电子化工等，产品60%以上出口。农牧渔业及食品加工业发达。2008年丹麦工业产值占国民生产总值的40.4%，农业占4.2%，2009年第三产业产值占58.2%。丹麦是世界上将能源问题解决得最好的国家之一，已走上一条能源可持续发展之路。结合材料说明其对我国能源可持续发展的启示。	0	0	0	0	1	0
